CV_number;CV_text_brut
CV_48;"ESTELLE
MARNIER

 

 

 

12 rue de la Paix,

750000 Paris
01-23-45-78-90
bonjour@sitevraimentsuper.fr
www.sitevraimentsuper.fr
@sitevraimentsuper.fr

Diplômé potentiel d'un diplôme en arts multimédia à la recherche d'un poste
de stage dans des studios de design locaux et des entreprises de marketing

numérique. Personne très motivée et créative spécialisée dans la conception
de la mise en page, la modélisation 3D et l'art de la typographie.

 

FORMATION
SCOLAIRE

Licence en arts multimédia
- Université de Condorcet :
Diplôme de 2016 - 2022 (ler
décembre 2025)

Diplôme du lycée
Condorcet
Quillet 2025)

COMPÉTENCES

* Suite créative d'Arivaci, y
compris l'éditeur de photos
d'Arivaci,

<_ Illustrateur d'Arivaci et Designer
d'Arivaci

. Aptitudes à la résolution de
problèmes et volonté d'acquérir
des compétences en
communication interpersonnelle

 

EXPÉRIENCE ET FORMATION
PERTINENTES

Chef d'équipe de conception du comité de l'annuaire —
Université de Condorcet
Août 2024 à aujourd'hui
Prépare la conception et la mise en page des pages de

l'annuaire.
Compile et édite les photos au besoin.

Tuteur académique à temps partiel - Université de Condorcet

mars 2022 à aujourd'hui

Aide les autres étudiants à réviser les cours et à faire leurs

devoirs.

Stagiaire en graphisme — Musée d'art de Condorcet

septembre 2024 à janvier 2025

Soutient le studio de conception graphique du musée en créant
des collatéraux marketing, en concevant des expositions 3D et

en préparant des présentations."
CV_49;"CAMILLE ANDRÉ

Candidate au doctorat en physique théorique

COORDONNÉES

12, rue des peupliers,

75000 Paris

01 23 56 89 65
bonjour@sitevraimentsuper.fr

ÉDUCATION

Licence en Sciences Physiques, Université
Paris-Dauphine 2013 Mention Très bien,
Major de promotion

EXPÉRIENCE DANS LA RECHERCHE

Université Paris-Dauphine
Centre de recherche pour la
physique Assistant du Dr.
Léa André, 2015 - présent

+ Planifie des expériences pour comprendre
les lois appliquées à la matière condensée
Recueille des articles de revues pour garder
une trace des recherches effectuées dans le
domaine de la physique théorique Fournit
un soutien aux nouveaux assistants de
recherche

DESCRIPTION

Je suis une candidate au doctorat à l'Université
Paris-Dauphine avec plusieurs expériences dans la
recherche et en stage. J'ai coécrit un certain nombre
d'articles de recherche qui ont été publiés dans
diverses revues. Je souhaite inciter les jeunes
étudiants à poursuivre plus souvent une carrière
dans les mathématiques, la technologie, la science et
l'ingénierie.

EXPÉRIENCE EN ENSEIGNEMENT

Université Paris-Dauphine Bases de la
physique Assistant d'enseignement, 2015 -
présent

- Enseigne à une classe de 15 à 20 étudiants les
bases de la physique pour les préparer aux cours
de niveau supérieur. Classe d'introduction la
mieux notée dans le département durant trois
années consécutives. Supervise de nombreuses
expériences hebdomadaires utilisant l'équipement
de l'Université.

Département scientifique du Lycée
Condorcet, Assistant d'enseignement 2013-
2015

+ Préparer le matériel pour les leçons données
au laboratoire. Aider les étudiants à faire des
expériences. Servir d’enseignante suppléante
au département des sciences, en l’absence
d’autres enseignants"
CV_50;"SACHA
DUBOIS

DÉVELOPPEUSE DE LOGICIEL

 

PROFIL PERSONNEL

Je suis une développeuse de logiciels et une architecte
de systèmes avec une expérience dans la conception, le
codage et le test de systèmes complexes. Je maîtrise
parfaitement C #, Java et Ruby.

DOMAINES D'EXPERTISE

Analyse du système

Recherche utilisateur

Optimisation de la conception orientée
Apprentissage automatique
Méthodologie agile

Modélisation de bases de données
Test et débogage de logiciels

COORDONNÉES

Adresse de l'Entreprise : 12, rue Desaix 75000
Paris, France

E-mail : bonjour@sitevraimentsuper.fr
Portfolio : www.sitevraimentsuper.fr

Linkedin : @sitevraimentsuper

 

EXPÉRIENCE PROFESSIONNELLE

INGÉNIEURE LOGICIELE PRINCIPALE

Tech Condorcet | Janvier 2019 - à présent

- Analyser les besoins des utilisateurs et concevoir des solutions logicielles
- Coder des programmes haute performance à l'aide de différents frameworks
- Travailler avec d'autres équipes pour le débogage

DÉVELOPPEUSE DE LOGICIEL
Solutions de Condorcet | Septembre 2018 - décembre 2019

- Création de services back-end qui analysent les données pour
fournir des informations commerciales

- Création d'outils de processus de publication automatisés

- Architecture système améliorée en continu

PARCOURS UNIVERSITAIRE

UNIVERSITÉ DE CONDORCET
Maîtrise en Sciences | Mai 2016 - mai 2020

Maîtrise en informatique

À rédigé une thèse sur : Les diagnostics des maladies
végétales générés par l'IA sur les plates-formes mobiles, qui
a remporté le prix de la thèse la plus percutante

UNIVERSITÉ DE CONDORCET

Licence en Sciences | Juin 2009 - juin 2012

Licence en informatique avec option Littérature
- Spécialisation en systèmes d'entreprise
Vice-présidente et violoniste principale, orchestre classique de Condorcet

RÉFÉRENCES PROFESSIONNELLES

Romain Thilloy

E-mail bonjour@sitevraimentsuper fr
Téléphone : 01 23 45 67 89

Céline Cessandra

E-mail: bonjour@sitevraimentsuper.fr
Téléphone : 01 23 45 87 87"
CV_51;"À mon sujet

Je suis une actrice qui a joué dans diverses pièces de
théâtre et comédies musicales. Je fais également du
maquillage, du design de scène, du design de
production et du design de costume.

Informations de contact

01 23 45 67 89
bjr@sitevraimentsuper.fr
www.sitevraimentsuper.fr
@sitevraimentsuper.fr

HO0&e«-

@sitevraimentsuper.fr

 

Formation professionnelle

Actrice de master certifiée
École de théâtre du Petit Pont | 2013-2017

J'ai suivi le long et rigoureux cours de théâtre
de l'école, ce qui m'a permis de tester mes
limites et d'affiner mon expertise et ma
confiance en tant qu'actrice et chanteuse.

Licence en Arts, Interprétation
LM Se r'1f | 2009-2015

J'ai étudié l'interprétation dramatique pendant quatre
années scolaires. Tout au long de cette période, je me
suis représentée dans plusieurs productions scolaires et
étais un membre du groupe de théâtre de l'école d'art
de l'f.

Expérience de comédie Xk ]]

Actrice de théâtre et chanteuse —
Groupe de théâtre de la Plaine | 2018-2019

J'ai joué dans les productions du groupe. J'ai eu l'occasion de voyager
à travers le pays, de participer à plusieurs classes d'interprétation
dramatique, et de m'entraîner grâce à un mentor.

Actrice et Responsable de scène

Groupe d'improvisation de Loupérac | 2017-2018

J'ai joué dans des comédies à travers le pays tout en
affinant mes compétences en improvisation. J'ai également
géré la logistique et le design de la scène.

Réalisations

+ _ Diplômée du groupe d'improvisation de Loupérac
+ _ Prix de l'actrice de l'année de l'école de théâtre du Petit Pont
+ _ Master des arts du théâtre école des arts de l'If

Julie Bernard

Actrice de théâtre

Intérêts personnels PF?

En plus de jouer, j'écris également beaucoup de script durant mon
temps libre. J'aime la nature, et je fais partie de nombreuses
organisations de conservation et d'environnement.

Autres compétences

 

Improvisation Danse En chantant"
CV_52;"Amory Bouvard

MENUISIER SENIOR

EXPÉRIENCE PROFESSIONNELLE

MENUISIER SENIOR

La Compagnie du Bois | Nov. 2014 - à
aujourd'hui

1.Gestion du positionnement du coffrage en bois,
dépouillement, structure, et coulée en béton

# #
R [= S U M = 2.Supervision et formation des autres charpentiers

3.Prise en charge des réparations structurelles

CRETE A eee OUVRIER MENUISIER

avec une expérience significative
dans la construction de structures Dubois et Fils | Août 2011 - sept 2014
basées-sundes exigences de
concepts etdes besoins client. Je l.Réalisation de diverses tâches liées à la construction, telles que
dirige également une équipe de la menuiserie, la réparation et liste de petits travaux
charpentiers. 2.Se conformer aux plans et croquis
3.Fabrication d'armoires et d'étagères

to 1411 LR AE
EXPERTISE ÉCOLES FRÉQUENTÉES

Menuiserie et travail du bois

Ale la ele = RS RO ONCE LA SOCIÉTÉ DU TROC

Lee re Ce NE Apprentissage | Juin 2008 - mai 2010
Conception de meubles
Supervision d'équipe et de projet °_ Programme d'apprentissage en menuiserie Ob

RAR ER 0 1e e[0E Oo de bases solides en menuiserie grâce à une

   
 
  
   
  
  
  
  

formation en construction en bâtiment, pl
et matériels

CONTACTEZ-MOI AU : À
UNIVERSITÉ DE RENNES

Ou E Associé des Sciences | Janvier 20
bonjour@sitevraimentsuper.fr
Téléphone : O1 23 45 67 89 + _ Diplôme d'associé en construction a
Site web : www.sitevraimentsuper.fr de la construction et de la menuiseri
Adresse du bureau : 12, rue Blaise .
Pascal 75000 Paris

Membre et animateur de l'association
construction des étudiants de l'universi"
CV_53;"Expériences
professionnelles

FRANCK
MIRA

Infos

272, rue danton
75000, Paris

 

Producteur +33.77.14.56.22
audiovisuel franckmira@tv.com
Profil

Je produis et développe des podcasts et des
émission autour de la santé et du vivre-ensemble

 

 

Fondateur

LES MÉDIAS INNOVANTS

Gestionnaire, coordinateur,
producteur audiovisuel

Producteur
audiovisuel
TV ÎLE-DE-FRANCE

coordination des plateaux,
développement média et
culture

 

 

Formation Esra Lycée Honoré de
ECOLE DE CINÉMA, Balzac
SON ET ANIMATION BAC L, OPTION
BTS Cinéma et Audiovisuel CINÉMA
Compétences - Bonne culture générale, sens artistique, ouverture

d'esprit.

* Aptitudes et notions juridiques et financières.
- Rigueur, diplomatie, sens de l'écoute, patience,

détermination."
CV_54;"SAMIA KÉBIR

GRAPHIC DESIGNER

 

LÉ TI

 

 

 

Je m'appelle Samia, j'habite à
Paris, je suis à la recherche
CRU CE COEUR CUTER

 

Récompense

 

 

 

Gagnante du concours de
webdesign de la Ville de Paris

 

Contact

 

 

 

14 rue des petites portes,
75000, Paris

Tel : +33.65.63.82.13
samiak@jetbiz.com

 

Compétences

 

 

 

Suite Adobe

retouches photo
logiciels 2d et 3d
illustration physique et
numérique tous supports

 

Expériences professionnelles

Graphic designer
Agence black/white | 2015-aujourd'hui

Commandes visuels et publicitaires

Webdesigner junior
Ecole privée

Set de communication et promotion scolaire

Formation

Les Gobelins

Diplôme d'illustrateur

Spécialisation dessin digital

Lycée HSP
Bac L option arts plastiques"
CV_55;"JONATHAN

CAMIDO

PROFIL

Biologiste en laboratoire pour
la recherche durable.

INFOS

Tél : +33.78.43.87.00

13 avenue Picasso, 31000,
Toulouse
jonathancamido@mailz.com

BIOLOGISTE

EXPÉRIENCES PROFESSIONNELLES

TA
RACLETTE

Recherche moléculaire des forêts

Assistant laborantin
RICO AAA TIC Ie IAE

FORMATION

L'EBI
Diplôme biologie industrielle

Majeure Recherche et Application

Lycée Louis Carafete
Bac S option Biologie

COMPÉTENCES

RETOTIE AT TO lEUEU TT

(NAT Re EN AT]

Capacités à travailler en équipe
(eu ET en Te ER Le Te nl re) Lo) Te ETES"
CV_56;"5 Biræ

 

Loic Barrau

Chef de projet éolien

INFOS

MECS CEE EXPÉRIENCES
dans l'énergie éolienne PROFESSIONNELLES

Chef de projet éolien

CONTACT

102 av. de la Liberté, 33000,

Bordeaux

Tel : +33.79.78.20.61 Chef de projet Energie durable
loic.barrau@mailto.com

COMPÉTENCES

CRE SE RTS
techniques et FORMATION
réglementaires dans le ENI Metz

domaine de l'énergie et
des EnR.

Maîtrise des techniques
de gestion de projets
Bonne maîtrise de l'outil
informatique et en
LEE See ere
gestion de projets;

Lycée Robert Schuman"
CV_57;"jeantibu23@mailcool.com

15, rue du Général Leclerc,

34000, Montpellier

: +33.68.43.11.29

Tél

INFOS

JEAN .
TIBUTÉ

VENDEUR EN MAGASIN BIO

 

QUI SUIS-JE?

Bonjour ! Je m'appelle Jean, j'ai 25 ans. À la
recherche d'un emploi dans une boutique de
produits Bio

EXPÉRIENCES PROFESSIONNELLES

VENDEUR
Magasin Naturalia | 2013-2018

Vente et mise en rayon

VENDEUR
Les marchés de l'Hérault

Préparation d'étals, étalonnage, vente directe

FORMATION

LYCÉE RASCOL
CAP

option vente

COMPÉTENCES

vente

supports promotionnels
rayonnage

commandes produits
étiquettage"
CV_58;"ROMAIN STÉVENIN

 

PARCOURS PROFESSIONNEL

Je suis un assistant marketing à la recherche d'un
CDI où je peux m'améliorer professionnellement
et mettre en avant mes talents en créant des
campagnes inoubliables.

DOMAINES D'EXPERTISE

- Gestion de marque
- Analyse des concurrents

- Marketing sur les réseaux sociaux

- Optimisation du moteur de recherche
- Marketing de contenu

- Recherche de marché

- Rédacteur publicitaire

INFORMATIONS DE CO?

 

ACT

Portable : 01 23 45 67 89 Téléphone : 01 23
45 6789

E-mail : bonjour@sitevraimentsuper.fr

Site web : www.sitevraimentsuper.fr
Adresse : 12 rue Desaix, 75110 Paris

RÉSUMÉ DE CARRIÈRE
Assistant Marketing
Marketing Domarin - 2020 à aujourd'hui

- Supervision des campagnes marketing

- Maintien de la couverture médiatique pour de nombreuses marques
- Organisation de nombreux dossiers de bureau

- Point de contact direct avec les clients

Assistant Marketing

Réseaux Dupont et Cie. 2018 à 2020

- Gestion de la présence en ligne de la société
- Préparation de présentations pour les clients potentiels
- Recherche et analyse des concurrents et tendances du marché

FORMATION

Université Paris-Dauphine
Licence en marketing, 2017

- Diplômé avec mention

- Maintien d'une moyenne de 17/20

- Cofondateur du club de marketing de Paris-Dauphine
- Écrivain pour la tribune étudiante de Paris-Dauphine

Lycée Charles Baudelaire
Baccalauréat. 2013

- Second de promotion

- Membre de l'équipe de football

- Rédacteur pour le magazine mensuel du lycée
- Photographe principal pour la revue

MES RÉFÉRENCES

Hélène Laurent, Compagnie de marketing Martin et Jean
0198 76 45 89

bonjour@sitevraimentsuper.fr

Patrick Krochner,

Réseaux Dupont et Cie.

0123 45 6789

bonjour@sitevraimentsuper.fr"
CV_59;"PROFIL PERSONNEL

Je suis une physicienne spécialisée dans la collecte et
l'analyse des données relatives aux systèmes
solaires. J'ai des décennies d'expérience dans la
recherche et l'enseignement.

OBJECTIF SCIENTIFIQUE

° Dynamique stellaire

+ _ Formation de galaxie

+ Cosmologie cordiste

+ _ Physique des astroparticules

+ _ Magnétohydrodynamique

+ Structure de la matière

+ _ Théorie de la relativité générale

COORDONNÉES

Téléphone : 01 23 45 67 89

E-mail : bonjour@sitevraimentsuper.fr
Adresse : 9, rue Desaix, 75000

Heures de bureau : Lu-Jeu 09 - 18 h 00

HARUMI
KOBAYASHI

ASTROPHYSICIENNE

PARCOURS PROFESSIONNEL

Directrice scientifique
AGENCE AÉRONAUTIQUE MONDIALE | JUILLET 2015 - PRÉSENT

° _ Gestion des différents services du groupe de recherche spatiale

. Direction des projets de doctorat et des stages

°_ Approbation des propositions de recherche et des budgets du
projet

Astrophysicienne

AGENCE SPATIALE ASEX | JUIN 2000 - JUILLET 2015
+ Gestion du département de physique des astroparticules.

+ Supervision des doctorants

+ _ Rédaction de propositions de subvention et revue de la recherche de pairs.
+ _ Recherche indépendante

PARCOURS UNIVERSITAIRE

Université Descartes
BOURSE POSTDOCTORALE EN PHYSIQUE DES PARTICULES

+ Achevé en avril 1999

e_ Publication d'un document de recherche historique sur
les théories alternatives du trou noir et leurs implications
potentielles sur la théorie de la relativité

Université Jean Duresne
DIPLÔME POST-DOCTORAL EN ASTROPHYSIQUE

+ Achevé en avril 1992

° Boursière de l'Institut des hautes études scientifiques

+ _ Publication d'un article sur l'amas stellaire 172B :
découverte d'un système d'étoiles

ARTICLES DE RECHERCHE

e Théories du trou noir et de la relativité

°_Amas stellaire 172B : un nouveau système stellaire
découvert dans le secteur 9Z

e Les lunes de Jupiter : composition et atmosphère"
