CV_number;CV_text_brut
CV_61;"PROFIL
PERSONNEL

 

Extrêmement motivé pour
développer constamment mes
compétences et évoluer
professionnellement. Je suis
confiant dans ma capacité à
proposer des idées intéressantes
pour des campagnes publicitaires
inoubliables.

COORDONNÉES

B 2 rue Moret,
75001 Paris

thomassaumur@gmail.fr

O1 23 89 98 74

8G0Q

/thomassaumur

ÉDUCATION

Licence en marketing à
l'Université de Condorcet, 2018

THOMAS SAUMUR

ASSISTANT MARKETING

 

COMPÉTENCES

 

° Compétences exceptionnelles en communication et en
réseautage

+ Esprit d'équipe et travail autonome

+ Capacité à travailler sous pression et à exécuter plusieurs tâches à
la fois

° Capacité à suivre des instructions et à obtenir des résultats de
qualité

EXPÉRIENCE PROFESSIONNELLE

12 Singes, assistant marketing
JUIN 2019 - JAN 2020

+ Maintenir et organiser de nombreux dossiers de
bureau

+ Tenir constamment à jour les listes de contacts et les
listes de diffusion de l'entreprise

° Surveiller la couverture de presse

Markos, assistant marketing
JUILLET 2018 - JUILLET 2019

+ Gestion de la présence en ligne de la société

+ _- Mise à jour régulière du site Web de la société et de
divers comptes de médias sociaux

*+ Suivi des campagnes marketing en cours

° Préparation de présentations pour les clients potentiels"
CV_62;"MARIE CARON

Vétérinaire spécialisée dans la
Protection Animale

CONTACT

51 rue des oursons 75000, Paris
Tel :+33.67.93.00.43
mariecaron@mailo.com

 

PROFIL

Vétérinaire, je souhaite me diriger vers une activité dédiée au
développement de la protection Animale

EXPÉRIENCES PROFESSIONNELLES

Vétérinaire
Cabinet vétérinaire I 2015- Aujourd'hui

Vétérinaire à mon compte
Vétérinaire

Association des vétérinaires

gestion des dossiers, et développement du cabinet médical

FORMATION

Ecole des Vétérinaire de Paris (2011)
Diplôme vétérinaire de l'Ecole Vétérinaire de Paris (2011)

spécialisation protection animale

Ecole préparatoire au concours vétérinaire (2006)
BAC S (2005)

COMPÉTENCES

e prise en charge animalière
e soins, chirurgie, pharmacie
e implication associative et citoyenne"
CV_63;"SERGE FRANC

INGÉNIEUR DES MATERIAUX
ÉCO-RESPONSABLES

 

PROFIL EXPÉRIENCES
PROFESSIONNELLES

Sensibilisé à la cause écologique, je
me suis dirigié vers des activités

d'ingénierie durable à la fin de mes
études. Start-up Néo mundis | 2017- Aujourd'hui

Ingénieur d'équipe

Gestion et développement de la plateforme de
communication inter ONG

 

CONTACT
Assistant Ingénieur
Tel. +33.6617.97.23 Mibiléo écolo | 2015-2017
O9, rue du lac, 06000, Nice
sergefranc@mailo.com

FORMATION

COMPÉTENCES

Ecole d'Ingénieurs, Arts et Métiers

Diplôme d'Ingénieur (2014)
°_ maîtrise et connaissance des
matériaux éco-responsables
° connaissance des processus de
recyclage
°_ Modélisation et Conceptualisation
des espaces 3D

Spécialisation bois et acier

Lycée Bellevue (2011-2014)

Optention du Baccalauréat S, option
mathématiques"
CV_64;"PROFIL

À la recherche d'un emploi
dans le secteur sécurité et
environnement

INFOS

44 route des fraisiers, 64000,
Biarritz

Tel: +33.99.21.13.01
o.dupouy@begood.com

COMPÉTENCES

Connaissance du process de
l'entreprise, ses flux et les
technologies associées
Maîtrise des normes,
certification et labellisation
Maîtrise de l'analyse
statistique et lds techniques
de contrôle définies
Evaluation et gestion des
risques

  

OLIVIER
DUPOUY

RESPONSABLE QUALITÉ

EXPÉRIENCES PROFESSIONNELLES
Responsable qualité sécurité environnement
Sodexy |! 2017-aujourd'hui

Suivi et contrôle de la démarche qualité

Technicien Qualité Usinage
Ranarex | 2013-2016

Controle et développement du processus qualité
de la chaîne

FORMATION

Université de Strasbourg
Responsable qualité, sécurité, environnement

Master | BAC+4

Lycée Bon Sauveur
Bac STMG"
CV_65;"SOPHIE
CLÉMENT :

Créatrice de bijoux °°

 

INFOS

Je m'appelle Sophie Clément,
j'ai 82 ans. Je créé des bijoux
et des objets avec des
matières recyclables.

 

RÉCOMPENSE

Ler Prix des jeunes créateurs
de France :

Conception d'un encadrement
de miroir à base de chutes de
tissus.

 

 

COMPÉTENCES

- bijouterie

+ couture

- vente et branding

- recherche de matériaux
recyclables

 

CONTACT

12 avenue Saint-
Boulet, 75000, Paris
Tel: +338.90.09.09.89

   
  

 

 

EXPÉRIENCES
PROFESSIONNELLES

Sophie Clément
Créatrice 2014-aujourd'hui

Conception, réalisation et
vente

les Ateliers de Charlotte
couturière | 2013-2014

 

FORMATION

Ecole de la Mode et du
Design

diplôme en Mode et design
(2010)

spécialisation tissu et bijoux

Lycée Lapérouse (2006-
2009)

ptention du Baccalauréat L,
tion Arts plastiques"
CV_66;"JULIEN FOURNIER

 

 

Caviste
PROFIL COMPÉTENCES
35 ans, spécialiste des oenologie
vins de Bordeaux.
restauration

CONTACT

19 avenue Marie-Claire,
09000, Ariège

 

spécialisation vins de Bordeaux

 

Tel : +33.87.09.11.09 vente et dégustation

 

EXPÉRIENCES PROFESSIONNELLES

CAVISTE
Restaurant quatre-saisons 2016-2018

Responsable Cave

OENOLOGUE
Château des vents I 2015- 2016

 

FORMATION

ECOLE DE RESTAURATION ET D'OENOLOGIE (2012)

Diplôme oenologie et restaurant,

option vins et mets du Terroir

CAP CUISINE (2011)"
CV_67;"NICO ROBIN

Créatrice de bijoux

 

INFOS

Je m'appelle Sophie Clément,
j'ai 32 ans. Je créé des bijoux
et des objets avec des
matières recyclables.

RÉCOMPENSE

Ler Prix des jeunes créateurs
de France:

Conception d'un encadrement
de miroir à base de chutes de
tissus.

CONTACT

12 avenue Saint-Boulet,
75000, Paris
Tel : +33.90.09.09.89

 

EXPÉRIENCES PROFESSIONNELLES

Sophie Clément
Créatrice 2014-aujourd'hui

Conception, réalisation et vente

Les Ateliers de Charlotte
couturière I 2013- 2014

assistant photograhe, responsable mise en scène,
retouches graphiques

FORMATION

Ecole de La Mode et du Design
diplôme en Mode et design (2010)

spécialisation tissu et bijoux

Lycée Lapérouse (2006-2009)

Optention du Baccalauréat L, option Arts plastiques

COMPÉTENCES

bijouterie

couture

vente et branding

recherche de matériaux recyclables"
CV_68;"INFORMATIONS PERSONNELLES

J'appartiens à la génération numérique et maîtrise les outils et
technologies des réseaux sociaux, avec des résultats prouvés
lorsqu'il s'agit de crée et mettre en place une bonne stratégies
marketing sur réseau sociaux

RÉCOMPENSES

- Collabore à l'une des principales campagnes virales diffusée
le jour de la Saint-Valentin

- Aide les comptes de l'entreprise à passer en statut vérifié

- Maintien d'un taux de réponse de 100% en un mois

POUR ME CONTACTER

Téléphone : 01 23 45 67 89
Portable : 06 12 34 56 78

E-mail : mn@sitevraimentsuper.fr
Site Web : www.sitevraimentsuper.fr
Facebook : @sitevraimentsuper
Instagram : @sitevraimentsuper

MARION NAUDIN

Gestionnaire de réseaux sociaux

 

EXPÉRIENCE PROFESSIONNELLE

Gestionnaire de réseaux sociaux

Société de communication NRN | février 2013 - décembre 2014

- Gestion de campagnes en ligne pour divers clients, gestion effective
de l'image et de l'engagement de la marque
- Augmentation de 50 % du trafic sur les réseaux sociaux

Stagiaire en marketing de réseaux sociaux
Ligne de vêtements Textiles et Cie | janvier 2012 - janvier 2013

- Aide la marque à obtenir une forte présence sur les réseaux sociaux
en traitant les questions quotidiennes
- Aide à développer des concepts au potentiel viral

FORMATION PROFESSIONNELLE

Université de Lyon
Licence en Communication d'entreprise

- Major de promotion - Rédactrice en chef du journal du
lycée, L'Atome - Présidente du club de débat du lycée
- Membre du club de marketing du lycée

Lycée Marie Curie
Major de promotion en 2008

- Présidente de l'équipe de majorettes de la ville (2008)
- Présidente du club de débat du lycée (2006 - 2008)
- Déléguée pour la vie lycéenne (2005)

FORMATION PROFESSIONNELLE

Je peux produire de la musique grâce à l'un des logiciels suivants :
AVID Pro Tools, FL Studio, Ableton Live, Adobe Premiere, Vegas Pro
15, Cubase et Fruity Loops."
CV_69;"INGÉNIEUR EN
INFORMATIQUE

Coordonnées

PAR 7)

©

10, rue d'Alésia,
75014 Paris, France

D<

Bonjouresitevraimentsuper.fr
www.sitevraimentsuper.fr

Linkedin : esitevraimentsuper

 

JULIE
PARVOIT

 

Je suis une ingénieur en informatique avec plus de vingt ans
d'expérience dans le secteur de la technologie, qui peut fournir
une expertise précieuse pour les entreprises qui démarrent.

DOMAINES D'EXPERTISE

 

+ J'ai travaillé sur différents types de projets, et j'ai maîtrisé
plusieurs langages de programmation et de codage, de même que
j'ai effectué des tests et des débogage de logiciels

EXPÉRIENCE PROFESSIONNELLE

 

INGÉNIEUR LOGICIEL EN CHEF
LA TECHNOLOGIE CÂBLÉE | MAI 2020 - À AUJOURD'HUI

+ Gestion de la plus grande équipe d'ingénieurs logiciel de la société
. S'assurer que les projets majeurs suivent la chronologie établie
+ Communiquer les besoins de l'équipe aux autres départements

INGÉNIEUR LOGICIEL PRINCIPAL
LES STRATÉGIES LOGICIELLES | MAI 2015 - MARS 2020

e Concevoir et développer des systèmes d'information pour les clients
. Aider l'équipe sur les différents aspects des projets
+ Gestion d'équipe lorsque le chef d'équipe est indisponible

FORMATION SCOLAIRE

 

UNIVERSITÉ DE CHARENTON
MASTER EN INGÉNIERIE LOGICIELLE, CLASSE DE 2008

+ Diplômée avec les honneurs

+ Maîtrise en programmation avancée

+ À travaillé en tant que superviseur étudiant pour
le bureau technique de l'université de Charenton"
CV_70;"HENRIETTE
MICHEL

Analyste financière

RÉSUMÉ DU PROFIL

J'ai une licence d'économie, de l'expérience dans les finances et la
gestion et je cherche des opportunités où je peux utiliser mon

savoir-faire qui me mettent au défi de m'améliorer.

EXPÉRIENCE PROFESSIONNELLE

Stagiaire en gestion
COMPAGNIE BOUVIER | OCT. 2019 - PRÉSENT

- Aide avec le budget annuel et la projection des ventes
- Travaille en collaboration avec les dirigeants pour connaître les

comptes existants et les opérations commerciales

Stagiaire dans une équipe financière
GROUPE GLOBAL | DÉC 2018 - OCT. 2019

- Préparer et analyser les états financiers
- Calculer les rapports et les a comparés avec les normes du secteur

- Participer à des formations spécialisées

COORDONNÉES

Téléphone : O1 23 45 67 89
E-mail bonjour @sitevraimentsuper.fr
Site web :www.sitevraimentsuper.fr

Adresse : 12 rue de la Paix, 75110 Paris

RÉUSSITES PROFESSIONNELLES

- Nommée 3 fois « Employée du Mois » par le groupe Global

- Mentionnée dans la liste « Les 30 de moins de 30 ans » dans le
magazine Économiste

- À présenté un argument de vente qui a sécurisé un compte d'un

million d'euros

PARCOURS UNIVERSITAIRE

Université de Bordeaux

LICENCE EN SCIENCES ÉCONOMIQUES,
PROMOTION 2020

- de 2016 à 2020

- Major de promotion

- Secrétaire du conseil des étudiants, 2020
- Membre fondatrice du CEP de l'université

Lycée de Condorcet

MAJOR DE PROMOTION, 2016
- Moyenne de 18/20

- Félicitations du jury
- Secrétaire du conseil des étudiants en 2015

- Éditrice du journal étudiant La Chronique

COMPÉTENCES

- Grandes compétences d'analyse
- Soucieuse du détail

- Bonnes connaissances en prévisions financières

- Bonne compréhension de la terminologie et des principes des

données financières"
CV_71;"01-23-45-67-89

Akira Thomas bonjour@canvasupersite.fr

12 rue de la Paix, 75002 Paris

 

Le 27 juillet 2025

Julie DaSilva,
Directrice des
ressources humaines

Ligne de vêtements
Iconographie

12 rue des Lilas,
33000 Bordeaux

Chère Mme Dasilva,

Une lettre de motivation vous permet de vous présenter professionnellement à un
employeur potentiel. Votre objectif, en rédigeant votre lettre de motivation, devrait
être d'encourager l'employeur à lire votre curriculum vitae et à vous envisager pour
un poste spécifique.

Mettez en valeur vos accomplissements, vos compétences, vos expériences et votre
formation qui sont pertinentes pour Le poste que vous souhaitez obtenir.
Cependant, évitez de simplement répéter les informations que vous avez incluses
dans votre CV. Adaptez votre lettre de motivation à chaque employeur et à chaque
poste.

Puisque vous convoitez des postes spécifiques, donnez des exemples et des
événements spécifiques qui démontrent votre capacité à bien réaliser votre mission
si le poste vous est attribué. Oui, vous devez conserver un air professionnel tout au
long de la lettre.

Cependant, un ton excessivement formel peut décourager ceux qui la lisent.
N'oubliez pas de montrer également un véritable enthousiasme pour le travail. Vous
pouvez le voir de cette façon : ce n'est pas un événement en costume-cravate, mais
un rassemblement chic et décontracté.

Évitez les informations très personnelles et les questions sur le poste. Cela inclut de
parler des attentes salariales et des avantages sociaux de l'entreprise. Au lieu de
cela, réservez ces demandes pour l'entretien proprement dit.

Assurez-vous de relire votre lettre de motivation avant de l'envoyer. ILexiste divers
outils en ligne qui peuvent vous aider à détecter des erreurs grammaticales ou
typographiques mineures.

De plus, assurez-vous que votre lettre de motivation est facile à lire. Utilisez une
police simple comme celle utilisée ici. De plus, évitez les blocs de texte. Diviser votre
lettre en paragraphes la rend agréable pour les yeux et organise les informations
que vous fournissez.

Je vous prie d'agréer, Madame DaSilva, l'expression de mes salutations distinguées.

Akira Thomas"
CV_72;"OLIVIA VILLIERS

ASTROCHIMISTE

 

PROFIL PERSONNEL

Astrochimiste publiée effectuant des recherches sur les réactions
des molécules aux expositions aux radiations depuis une dizaine
d'années Chercheuse et mentore dévouée.

 

 

 

DOMAINES
D'ÉTUDES

- Molécules complexes interstellaires

- Comportement moléculaire irradié

- Évolution moléculaire des nébuleuses

- Identification chimique par détection de
rayonnement

PUBLICATIONS

- « Création de composé dans les nébuleuses » 2020.

Magazine d'astrochimie, Numéro 15
- « Simulation radioactive pour les éléments », 2019.
Journal des sciences astronomiques Vol 2

COORDONNÉES

Adresse : 4, rue de la Vallée,

93 300 Aubervilliers, France

Téléphone : 01 28 65 76 22 E-mail :
bonjour@sitevraimentsuper.fr

Site internet : www.sitevraimentsuper.fr

 

EXPÉRIENCE PROFESSIONNELLE

Astrochimiste
Laboratoire Condorcet | mars 2020 - aujourd'hui

- Direction des principaux projets de chimie de l'entreprise

- Préparation des directives de recherche et de sécurité à suivre par le
département

- Supervision de l'équipe de chimistes

Astrochimiste assistante

Institut des sciences chimiques | août 2018 - février 2020

- Collaboration avec des chercheurs en chef sur des projets vitaux
- Révision des directives de procédure pour améliorer la sécurité et les
performances en laboratoire

FORMATION
UNIVERSITAIRE

Université de Condorcet

Doctorat en astrochimie | juin 2018

- Thèse de doctorat : Création de composés organiques dans des environnements
infrarouges
- Chargée de cours : Procédures de laboratoire pour la recherche en astrochimie

Université de Tour-du-Roi

Licence en chimie | juin 2012

- Cheffe de promotion 2012

- Diplôme en physique chimique

- Spécialité astronomie et sciences spatiales

- Membre de l'Amicale des étudiants scientifiques"
